SeriesCode,GeoAreaName,TimePeriod,values
Reading level,Nicaragua,2006,0.7414357472762353
Reading level,Norway,2006,0.7506083128813611
Reading level,Norway,2006,0.9131879495484944
Reading level,Panama,2006,0.6602448671052336
Reading level,Paraguay,2006,0.5870897045803408
Reading level,Poland,2006,0.9269743979969216
Reading level,Poland,2006,0.8211906269805452
Reading level,Portugal,2006,0.7221259832371952
Reading level,Qatar,2006,0.2398841573827315
Reading level,Qatar,2006,0.07612376360086101
Reading level,Romania,2006,0.8233185673115384
Reading level,Romania,2006,0.39615695664159056
Reading level,Russia,2006,0.9885971914335404
Reading level,Russia,2006,0.6043690408290141
Reading level,Senegal,2006,0.7441810389316824
Reading level,Serbia,2006,0.4165469999611091
Reading level,Seychelles,2006,0.87242485632297
Reading level,Singapore,2006,0.9682461531302723
Reading level,Slovakia,2006,0.6891543130823168
Reading level,Slovakia,2006,0.9420856484008
Reading level,Slovenia,2006,0.9429049818415683
Reading level,Slovenia,2006,0.81789629980396
Reading level,South Africa,2006,0.11912667996714914
Reading level,South Africa,2006,0.695460352142305
Reading level,South Korea,2006,0.9404944262173927
Reading level,Spain,2006,0.932693537017072
Reading level,Spain,2006,0.7136438748495542
Reading level,Sweden,2006,0.8323002136265966
Reading level,Sweden,2006,0.9833174861198597
Reading level,Switzerland,2006,0.8188258053081722
Reading level,Tanzania,2006,0.9664891026029234
Reading level,Thailand,2006,0.49753270462265337
Reading level,Trinidad and Tobago,2006,0.6002018908765101
Reading level,Tunisia,2006,0.33327756300308065
Reading level,Turkey,2006,0.6394590711354554
Reading level,Uganda,2006,0.7742548188587658
Reading level,United Kingdom,2006,0.7894737322314759
Reading level,United States,2006,0.9603483216381012
Reading level,Uruguay,2006,0.4744984177307224
Reading level,Uruguay,2006,0.8927748681784418
Reading level,Zambia,2006,0.5035628573250109
Reading level,Zimbabwe,2006,0.795375807058836
Reading level,Peru,2007,0.0
Reading level,Vietnam,2007,1.0
Reading level,Peru,2008,0.0
Reading level,Albania,2009,0.3500118289977843
Reading level,Argentina,2009,0.4128782267992585
Reading level,Australia,2009,0.874053355883583
Reading level,Austria,2009,0.7094148321425063
Reading level,Azerbaijan,2009,0.15086079894842372
Reading level,Belgium,2009,0.830901048426002
Reading level,Brazil,2009,0.4378689767083019
Reading level,Bulgaria,2009,0.5437342447323898
Reading level,Canada,2009,0.922982044013755
Reading level,Chile,2009,0.6725226897473165
Reading level,China,2009,1.0
Reading level,Colombia,2009,0.4680401481744119
Reading level,Costa Rica,2009,0.6470795347219691
Reading level,Croatia,2009,0.7729262346168979
Reading level,Czech Republic,2009,0.765275251204056
Reading level,Denmark,2009,0.8620905637953602
Reading level,Estonia,2009,0.885381644236869
Reading level,Finland,2009,0.9499183088795313
Reading level,France,2009,0.8060749779325878
Reading level,Georgia,2009,0.2844683097134294
Reading level,Germany,2009,0.8219551140494521
Reading level,Greece,2009,0.786685181261632
Reading level,Guatemala,2009,0.04818077426504242
Reading level,Hong Kong,2009,0.9476866742479321
Reading level,Hungary,2009,0.833248687537178
Reading level,Iceland,2009,0.84229481321611
Reading level,India,2009,0.020953942268313798
Reading level,Indonesia,2009,0.39011725841511197
Reading level,Ireland,2009,0.836996657613211
Reading level,Israel,2009,0.722131220956413
Reading level,Italy,2009,0.7903732342209508
Reading level,Jordan,2009,0.4567064240414651
Reading level,Kazakhstan,2009,0.32494732544198135
Reading level,Kyrgyzstan,2009,0.02197315095468969
Reading level,Latvia,2009,0.8329231584597719
Reading level,Liechtenstein,2009,0.856368293838482
Reading level,Lithuania,2009,0.7491098601954533
Reading level,Luxembourg,2009,0.7283859502391434
Reading level,Malaysia,2009,0.5069233919512164
Reading level,Malta,2009,0.6014864386563
Reading level,Mauritius,2009,0.47339105554810884
Reading level,Mexico,2009,0.5548024804450915
Reading level,Moldova,2009,0.34306774402172335
Reading level,Montenegro,2009,0.43795446669751065
Reading level,Netherlands,2009,0.8732461426039733
Reading level,New Zealand,2009,0.8728590903840441
Reading level,Norway,2009,0.8647791745397964
Reading level,Panama,2009,0.24392357046716204
Reading level,Peru,2009,0.7622445569623382
Reading level,Poland,2009,0.8643870571615471
Reading level,Portugal,2009,0.8324188663557976
Reading level,Qatar,2009,0.2661171175790025
Reading level,Romania,2009,0.5509936049287697
Reading level,Russia,2009,0.7119703898257029
Reading level,Serbia,2009,0.6446761788692713
Reading level,Singapore,2009,0.895902348689205
Reading level,Slovakia,2009,0.7759015827384346
Reading level,Slovenia,2009,0.788183479800828
Reading level,South Korea,2009,0.9785142161080682
Reading level,Spain,2009,0.8084562200453024
Reading level,Sweden,2009,0.8346479066380135
Reading level,Switzerland,2009,0.8424696229483793
Reading level,Thailand,2009,0.5204825736934209
Reading level,Tonga,2009,0.0
Reading level,Trinidad and Tobago,2009,0.49656353716065754
Reading level,Tunisia,2009,0.4304551909533802
Reading level,Turkey,2009,0.747347802802268
Reading level,United Arab Emirates,2009,0.5580459113362567
Reading level,United Kingdom,2009,0.8222789135606025
Reading level,United States,2009,0.8324366561801417
Reading level,Uruguay,2009,0.6967681201406138
Reading level,Uruguay,2009,0.532364076167627
Reading level,Venezuela,2009,0.5351396593866341
Reading level,Vietnam,2009,0.6347508158302257
Reading level,Argentina,2010,0.8922014485430351
Reading level,Argentina,2010,0.8366178204480377
Reading level,Argentina,2010,0.8500926393801582
Reading level,Costa Rica,2010,0.9932625905339396
Reading level,Gambia,2010,0.1753410813542193
Reading level,Gambia,2010,0.0
Reading level,Guatemala,2010,0.12582112177867613
Reading level,Guatemala,2010,0.4896412329459323
Reading level,Paraguay,2010,0.5452248610409298
Reading level,Paraguay,2010,0.8315647633484925
Reading level,Paraguay,2010,0.9663129526696985
Reading level,Peru,2010,0.9039919151086407
Reading level,Senegal,2010,0.5435405086744146
Reading level,Spain,2010,1.0
Reading level,Timor-Leste,2010,0.9663129526696985
Reading level,Australia,2011,0.9134572134922768
Reading level,Austria,2011,0.9656444489760321
Reading level,Azerbaijan,2011,0.7735705348259434
Reading level,Bangladesh,2011,0.9914820842805806
Reading level,Bangladesh,2011,0.597369565919387
Reading level,Botswana,2011,0.44102017169575425
Reading level,Brazil,2011,0.9152022420171237
Reading level,Brazil,2011,1.0
Reading level,Bulgaria,2011,0.9158180746103307
Reading level,Chad,2011,0.6868043755134586
Reading level,Colombia,2011,0.6523994968581605
Reading level,Croatia,2011,0.9914748376955657
Reading level,Czech Republic,2011,0.9819571475102131
Reading level,Denmark,2011,0.9860562991003811
Reading level,Finland,2011,0.9930924788838327
Reading level,France,2011,0.9440502612965996
Reading level,Georgia,2011,0.832381276146505
Reading level,Germany,2011,0.9707958809902243
Reading level,Ghana,2011,0.7359446126980003
Reading level,Ghana,2011,0.5757569439447409
Reading level,Grenada,2011,0.2871648740479958
Reading level,Honduras,2011,0.6769510540221471
Reading level,Hong Kong,2011,0.9939845716391037
Reading level,Hungary,2011,0.9360647788761793
Reading level,Indonesia,2011,0.5748301438612398
Reading level,Iran,2011,0.6958164574776748
Reading level,Ireland,2011,0.9620796376809199
Reading level,Israel,2011,0.9172935810258469
Reading level,Italy,2011,0.9745068953163415
Reading level,Kuwait,2011,0.47495503938963923
Reading level,Laos,2011,0.3831503422295123
Reading level,Lithuania,2011,0.9601220426622986
Reading level,Malaysia,2011,0.8643490138414859
Reading level,Malaysia,2011,0.9279155490610332
Reading level,Malta,2011,0.6793093724787923
Reading level,Mexico,2011,0.8245423781563009
Reading level,Morocco,2011,0.0
Reading level,Netherlands,2011,0.9984765644169282
Reading level,New Zealand,2011,0.8990368907115815
Reading level,Nigeria,2011,0.6815316585500677
Reading level,Nigeria,2011,0.41671347282543325
Reading level,Norway,2011,0.9384101297596397
Reading level,Oman,2011,0.33574992111392976
Reading level,Peru,2011,0.7092466679057903
Reading level,Poland,2011,0.9353389761770425
Reading level,Portugal,2011,0.9736033605847307
Reading level,Qatar,2011,0.4914626329208035
Reading level,Romania,2011,0.8260822139054593
Reading level,Russia,2011,0.9921094859831976
Reading level,Saudi Arabia,2011,0.5590573794772136
Reading level,Singapore,2011,0.9624843022441275
Reading level,Slovakia,2011,0.9505606187007153
Reading level,Slovenia,2011,0.9466604303657847
Reading level,South Africa,2011,0.4536613942887248
Reading level,Spain,2011,0.9262872286948494
Reading level,Sweden,2011,0.9742240242346144
Reading level,Togo,2011,0.6723666355021134
Reading level,Trinidad and Tobago,2011,0.7244816594018593
Reading level,United Arab Emirates,2011,0.547936795539765
Reading level,United States,2011,0.9726670255209467
Reading level,Vietnam,2011,0.9904650197170679
Reading level,Albania,2012,0.3604066338426297
Reading level,Argentina,2012,0.34314319012172584
Reading level,Australia,2012,0.8960473394119732
Reading level,Austria,2012,0.8216510572038961
Reading level,Belgium,2012,0.8695903848349411
Reading level,Brazil,2012,0.3823761575093165
Reading level,Bulgaria,2012,0.5421873975302068
Reading level,Canada,2012,0.9423564187113582
Reading level,Chad,2012,0.23873048185220028
Reading level,Chile,2012,0.6317183497095422
Reading level,Colombia,2012,0.37289855737978417
Reading level,Costa Rica,2012,0.47746096370440055
Reading level,Costa Rica,2012,0.6406024939471291
Reading level,Croatia,2012,0.8327853064477874
Reading level,Czech Republic,2012,0.858504443406201
Reading level,Denmark,2012,0.8897032875012937
Reading level,Dominica,2012,0.40724611610081224
Reading level,Dominica,2012,0.25277345137291796
Reading level,Estonia,2012,0.9672225857010833
Reading level,Finland,2012,0.9359715017593736
Reading level,France,2012,0.8297072279585412
Reading level,Germany,2012,0.8918548108615628
Reading level,Greece,2012,0.7775948915047197
Reading level,Grenada,2012,0.051958987226655345
Reading level,Hong Kong,2012,1.0
Reading level,Hungary,2012,0.818409097260343
Reading level,Iceland,2012,0.8005134390516165
Reading level,Indonesia,2012,0.3195348519119714
Reading level,Ireland,2012,0.9606753320214392
Reading level,Israel,2012,0.7641580165485162
Reading level,Italy,2012,0.8215002357112433
Reading level,Jordan,2012,0.38316467024790474
Reading level,Kazakhstan,2012,0.29413140090838347
Reading level,Latvia,2012,0.8569104259359043
Reading level,Liechtenstein,2012,0.9215621511638602
Reading level,Lithuania,2012,0.7976451625270099
Reading level,Luxembourg,2012,0.7840216565058761
Reading level,Malawi,2012,0.0
Reading level,Malawi,2012,0.028085939041435328
Reading level,Malaysia,2012,0.3549836603028142
Reading level,Mexico,2012,0.5185099679104104
Reading level,Mexico,2012,0.8816344780740798
Reading level,Montenegro,2012,0.4873160388546498
Reading level,Netherlands,2012,0.8989067688657817
Reading level,New Zealand,2012,0.8668711042169494
Reading level,Norway,2012,0.8675651077706632
Reading level,Peru,2012,0.817300826105768
Reading level,Poland,2012,0.94682110001108
Reading level,Portugal,2012,0.8311532325300895
